N. Pokédex,Pokémon,Forme,Tipo1,Tipo2,Categoria,Grado,PS,Attacco,Difesa,Attacco sp.,Difesa sp.,Velocità,Totale,Media,Mossa 1,Mossa 2,Mossa 3,Mossa 4,Forte 1 Contro,Forte 2 Contro,Debole 1 Contro,Debole 2 Contro
#0718,Zygarde,Forma 10%,Drago,Terra,Pokémon Equilibrio,Base,54,100,71,61,85,115,486,81.00,Earthquake,Protect,Rest,,Drago,Elettro - Fuoco - Veleno - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Erba - Ghiaccio - Acqua
#0718,Zygarde,Forma 50%,Drago,Terra,Pokémon Equilibrio,Base,108,100,121,81,95,95,600,100.00,Earthquake,Protect,Rest,,Drago,Elettro - Fuoco - Veleno - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Erba - Ghiaccio - Acqua
#0718,Zygarde,Forma Perfetta,Drago,Terra,Pokémon Equilibrio,Base,216,100,121,91,95,85,708,118.00,Earthquake,Protect,Rest,,Drago,Elettro - Fuoco - Veleno - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Erba - Ghiaccio - Acqua
#0719,Diancie,Forma Normale,Roccia,Folletto,Pokémon Gemma,Base,50,100,150,100,150,50,600,100.00,Baton Pass,Light Screen,Protect,Reflect,Coleottero - Fuoco - Volante - Ghiaccio,Lotta - Buio - Drago,Lotta - Erba - Terra - Acciaio - Acqua,Veleno - Acciaio
#0721,Volcanion,,Fuoco,Acqua,Pokémon Vapore,Base,68,55,55,50,50,42,320,53.33,Earthquake,Hydro Pump,Protect,Rest,Coleottero - Erba - Ghiaccio - Acciaio,Fuoco - Terra - Roccia,Terra - Roccia - Acqua,Elettro - Erba
#0722,Rowlet,,Erba,Volante,Pokémon Aliderba,Base,78,75,75,70,70,52,420,70.00,Baton Pass,Knock Off,Light Screen,Protect,Terra - Roccia - Acqua,Coleottero - Lotta - Erba,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Elettro - Ghiaccio - Roccia
#0723,Dartrix,,Erba,Volante,Pokémon Piumaffilata,Stadio 1,78,75,75,70,70,52,420,70.00,Baton Pass,Knock Off,Light Screen,Protect,Terra - Roccia - Acqua,Coleottero - Lotta - Erba,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Elettro - Ghiaccio - Roccia
#0724,Decidueye,Forma Normale,Erba,Spettro,Pokémon Alifreccia,Stadio 2,78,107,75,100,100,70,530,88.33,Baton Pass,Brave Bird,Frenzy Plant,Grass Pledge,Terra - Roccia - Acqua,Spettro - Psico,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Buio - Spettro
#0724,Decidueye,Forma Hisui,Lotta,Spettro,Pokémon Alifreccia,Stadio 2,88,112,80,95,95,60,530,88.33,Baton Pass,Brave Bird,Frenzy Plant,Grass Pledge,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Buio - Spettro
#0725,Litten,,Fuoco,,Pokémon Pirofelino,Base,45,65,40,60,40,70,320,53.33,Fake Out,Parting Shot,Protect,Rest,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0726,Torracat,,Fuoco,,Pokémon Pirofelino,Stadio 1,65,85,50,80,50,90,420,70.00,Fake Out,Overheat,Parting Shot,Protect,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0727,Incineroar,,Fuoco,Buio,Pokémon Colpibassi,Stadio 2,95,115,90,80,90,60,530,88.33,Blast Burn,Burning Jealousy,Darkest Lariat,Earthquake,Coleottero - Erba - Ghiaccio - Acciaio,Spettro - Psico,Terra - Roccia - Acqua,Coleottero - Folletto - Lotta
#0728,Popplio,,Acqua,,Pokémon Otaria,Base,50,54,54,66,56,40,320,53.33,Flip Turn,Hydro Pump,Ice Beam,Protect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0729,Brionne,,Acqua,,Pokémon Pop Star,Stadio 1,60,69,69,91,81,50,420,70.00,Flip Turn,Hydro Pump,Ice Beam,Protect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0730,Primarina,,Acqua,Folletto,Pokémon Solista,Stadio 2,80,74,74,126,116,60,530,88.33,Aqua Jet,Blizzard,Dazzling Gleam,Energy Ball,Fuoco - Terra - Roccia,Lotta - Buio - Drago,Elettro - Erba,Veleno - Acciaio
#0736,Grubbin,,Coleottero,,Pokémon Coleolarva,Base,47,62,45,55,45,46,300,50.00,Light Screen,Protect,Rest,Toxic,Erba - Buio - Psico,–,Fuoco - Volante - Roccia,–
#0737,Charjabug,,Coleottero,Elettro,Pokémon Batteria,Stadio 1,57,82,95,55,75,36,400,66.67,Bug Bite,Discharge,Eerie Impulse,Electroweb,Erba - Buio - Psico,Volante - Acqua,Fuoco - Volante - Roccia,Terra
#0738,Vikavolt,,Coleottero,Elettro,Pokémon Cervolante,Stadio 2,77,70,90,145,75,43,500,83.33,Bug Buzz,Discharge,Energy Ball,Flash Cannon,Erba - Buio - Psico,Volante - Acqua,Fuoco - Volante - Roccia,Terra
#0742,Cutiefly,,Coleottero,Folletto,Pokémon Bombilide,Base,40,45,40,55,40,84,304,50.67,Baton Pass,Light Screen,Protect,Reflect,Erba - Buio - Psico,Lotta - Buio - Drago,Fuoco - Volante - Roccia,Veleno - Acciaio
#0743,Ribombee,,Coleottero,Folletto,Pokémon Bombilide,Stadio 1,60,55,60,95,70,124,464,77.33,Baton Pass,Dazzling Gleam,Light Screen,Moonblast,Erba - Buio - Psico,Lotta - Buio - Drago,Fuoco - Volante - Roccia,Veleno - Acciaio
#0744,Rockruff,,Roccia,,Pokémon Cagnolino,Base,45,65,40,30,40,60,280,46.67,Howl,Protect,Rest,Snarl,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0745,Lycanroc,Forma Giorno,Roccia,,Pokémon Lupo,Stadio 1,75,115,65,55,65,112,487,81.17,Accelerock,Close Combat,Endeavor,Endure,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0745,Lycanroc,Forma Notte,Roccia,,Pokémon Lupo,Stadio 1,85,115,75,55,75,82,487,81.17,Accelerock,Close Combat,Endeavor,Endure,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0745,Lycanroc,Forma Crepuscolo,Roccia,,Pokémon Lupo,Stadio 1,75,117,65,55,65,110,487,81.17,Accelerock,Close Combat,Endeavor,Endure,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0746,Wishiwashi,Individuale,Acqua,,Pokémon Pesciolino,Base,45,20,20,25,25,40,175,29.17,Earthquake,Flip Turn,Hydro Pump,Ice Beam,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0746,Wishiwashi,Banco,Acqua,,Pokémon Pesciolino,Base,45,140,130,140,135,30,620,103.33,Earthquake,Flip Turn,Hydro Pump,Ice Beam,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0747,Mareanie,,Veleno,Acqua,Pokémon Stellatroce,Base,50,53,62,43,52,45,305,50.83,Hydro Pump,Ice Beam,Knock Off,Protect,Folletto - Erba,Fuoco - Terra - Roccia,Terra - Psico,Elettro - Erba
#0748,Toxapex,,Veleno,Acqua,Pokémon Stellatroce,Stadio 1,50,63,152,53,142,35,495,82.50,Hydro Pump,Ice Beam,Knock Off,Light Screen,Folletto - Erba,Fuoco - Terra - Roccia,Terra - Psico,Elettro - Erba
#0749,Mudbray,,Terra,,Pokémon Ciuconiglio,Base,70,100,70,45,55,45,385,64.17,Earthquake,Protect,Rest,Stealth Rock,Elettro - Fuoco - Veleno - Roccia - Acciaio,–,Erba - Ghiaccio - Acqua,–
#0750,Mudsdale,,Terra,,Pokémon Fortequino,Stadio 1,100,125,100,55,85,35,500,83.33,Body Press,Close Combat,Earthquake,Heavy Slam,Elettro - Fuoco - Veleno - Roccia - Acciaio,–,Erba - Ghiaccio - Acqua,–
#0751,Dewpider,,Acqua,Coleottero,Pokémon Bolladacqua,Base,38,40,52,40,72,27,269,44.83,Ice Beam,Protect,Rest,Scald,Fuoco - Terra - Roccia,Erba - Buio - Psico,Elettro - Erba,Fuoco - Volante - Roccia
#0752,Araquanid,,Acqua,Coleottero,Pokémon Bolladacqua,Stadio 1,68,70,92,50,132,42,454,75.67,Crunch,Giga Drain,Hydro Pump,Ice Beam,Fuoco - Terra - Roccia,Erba - Buio - Psico,Elettro - Erba,Fuoco - Volante - Roccia
#0753,Fomantis,,Erba,,Pokémon Mantiderba,Base,40,55,35,50,35,35,250,41.67,Protect,Rest,Toxic,,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0754,Lurantis,,Erba,,Pokémon Mantifiore,Stadio 1,70,105,90,80,90,45,480,80.00,Grassy Glide,Knock Off,Leaf Blade,Leaf Storm,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0755,Morelull,,Erba,Folletto,Pokémon Luminescenza,Base,40,35,55,65,75,15,285,47.50,Light Screen,Protect,Rest,Spore,Terra - Roccia - Acqua,Lotta - Buio - Drago,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Veleno - Acciaio
#0756,Shiinotic,,Erba,Folletto,Pokémon Luminescenza,Stadio 1,60,45,80,90,100,30,405,67.50,Dazzling Gleam,Energy Ball,Giga Drain,Light Screen,Terra - Roccia - Acqua,Lotta - Buio - Drago,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Veleno - Acciaio
#0757,Salandit,,Veleno,Fuoco,Pokémon Lucertossina,Base,48,44,40,71,40,77,320,53.33,Fake Out,Knock Off,Protect,Rest,Folletto - Erba,Coleottero - Erba - Ghiaccio - Acciaio,Terra - Psico,Terra - Roccia - Acqua
#0758,Salazzle,,Veleno,Fuoco,Pokémon Lucertossina,Stadio 1,68,64,60,111,60,117,480,80.00,Beat Up,Fake Out,Flamethrower,Heat Wave,Folletto - Erba,Coleottero - Erba - Ghiaccio - Acciaio,Terra - Psico,Terra - Roccia - Acqua
#0759,Stufful,,Normale,Lotta,Pokémon Bizzoso,Base,70,75,50,45,50,50,340,56.67,Earthquake,Protect,Rest,Taunt,–,Buio - Ghiaccio - Normale - Roccia - Acciaio,Lotta,Folletto - Volante - Psico
#0760,Bewear,,Normale,Lotta,Pokémon Fortebraccio,Stadio 1,120,125,80,55,60,60,500,83.33,Body Slam,Brick Break,Bulk Up,Darkest Lariat,–,Buio - Ghiaccio - Normale - Roccia - Acciaio,Lotta,Folletto - Volante - Psico
#0761,Bounsweet,,Erba,,Pokémon Frutto,Base,42,30,38,30,38,32,210,35.00,Light Screen,Protect,Rapid Spin,Reflect,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0762,Steenee,,Erba,,Pokémon Frutto,Stadio 1,52,40,48,40,48,62,290,48.33,Knock Off,Light Screen,Protect,Rapid Spin,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0763,Tsareena,,Erba,,Pokémon Frutto,Stadio 2,72,120,98,50,98,72,510,85.00,Bounce,Facade,Helping Hand,High Jump Kick,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0764,Comfey,,Folletto,,Pokémon Ghirlanda,Base,51,52,90,82,110,100,485,80.83,Ally Switch,Draining Kiss,Floral Healing,Giga Drain,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0765,Oranguru,,Normale,Psico,Pokémon Saggio,Base,90,60,80,90,110,60,490,81.67,Ally Switch,Bulldoze,Earthquake,Expanding Force,–,Lotta - Veleno,Lotta,Coleottero - Buio - Spettro
#0766,Passimian,,Lotta,,Pokémon Giocosquadra,Base,100,120,90,40,60,80,490,81.67,Acrobatics,Brick Break,Close Combat,Earthquake,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0767,Wimpod,,Coleottero,Acqua,Pokémon Lestopode,Base,25,35,40,20,30,80,230,38.33,Protect,Rest,Scald,Taunt,Erba - Buio - Psico,Fuoco - Terra - Roccia,Fuoco - Volante - Roccia,Elettro - Erba
#0768,Golisopod,,Coleottero,Acqua,Pokémon Blindato,Stadio 1,75,125,140,60,90,40,530,88.33,Aqua Jet,First Impression,Ice Beam,Knock Off,Erba - Buio - Psico,Fuoco - Terra - Roccia,Fuoco - Volante - Roccia,Elettro - Erba
#0769,Sandygast,,Spettro,Terra,Pokémon Montesabbia,Base,55,55,80,70,45,15,320,53.33,Destiny Bond,Earthquake,Protect,Rest,Spettro - Psico,Elettro - Fuoco - Veleno - Roccia - Acciaio,Buio - Spettro,Erba - Ghiaccio - Acqua
#0770,Palossand,,Spettro,Terra,Pokémon Castelsabbia,Stadio 1,85,75,110,100,75,35,480,80.00,Ancient Power,Destiny Bond,Earth Power,Earthquake,Spettro - Psico,Elettro - Fuoco - Veleno - Roccia - Acciaio,Buio - Spettro,Erba - Ghiaccio - Acqua
#0771,Pyukumuku,,Acqua,,Pokémon Oloturia,Base,55,60,130,30,130,5,410,68.33,Baton Pass,Helping Hand,Light Screen,Protect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0773,Silvally,Tipo Acciaio,Acciaio,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0773,Silvally,Tipo Acqua,Acqua,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0773,Silvally,Tipo Buio,Buio,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Spettro - Psico,–,Coleottero - Folletto - Lotta,–
#0773,Silvally,Tipo Coleottero,Coleottero,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Erba - Buio - Psico,–,Fuoco - Volante - Roccia,–
#0773,Silvally,Tipo Drago,Drago,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Drago,–,Drago - Folletto - Ghiaccio,–
#0773,Silvally,Tipo Elettro,Elettro,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Volante - Acqua,–,Terra,–
#0773,Silvally,Tipo Erba,Erba,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0773,Silvally,Tipo Folletto,Folletto,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Lotta - Buio - Drago,–,Veleno - Acciaio,–
#0773,Silvally,Tipo Fuoco,Fuoco,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0773,Silvally,Tipo Ghiaccio,Ghiaccio,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Drago - Volante - Erba - Terra,–,Lotta - Fuoco - Roccia - Acciaio,–
#0773,Silvally,Tipo Lotta,Lotta,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Buio - Ghiaccio - Normale - Roccia - Acciaio,–,Folletto - Volante - Psico,–
#0773,Silvally,Tipo Normale,Normale,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,–,–,Lotta,–
#0773,Silvally,Tipo Psico,Psico,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0773,Silvally,Tipo Roccia,Roccia,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Coleottero - Fuoco - Volante - Ghiaccio,–,Lotta - Erba - Terra - Acciaio - Acqua,–
#0773,Silvally,Tipo Spettro,Spettro,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Spettro - Psico,–,Buio - Spettro,–
#0773,Silvally,Tipo Terra,Terra,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Elettro - Fuoco - Veleno - Roccia - Acciaio,–,Erba - Ghiaccio - Acqua,–
#0773,Silvally,Tipo Veleno,Veleno,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Folletto - Erba,–,Terra - Psico,–
#0773,Silvally,Tipo Volante,Volante,,Pokémon Multigene,Stadio 1,95,95,95,95,95,95,570,95.00,Crunch,Draco Meteor,Explosion,Flamethrower,Coleottero - Lotta - Erba,–,Elettro - Ghiaccio - Roccia,–
#0776,Turtonator,,Fuoco,Drago,Pokémon Tartabomba,Base,60,78,135,91,85,36,485,80.83,Body Press,Burning Jealousy,Draco Meteor,Dragon Pulse,Coleottero - Erba - Ghiaccio - Acciaio,Drago,Terra - Roccia - Acqua,Drago - Folletto - Ghiaccio
#0777,Togedemaru,,Elettro,Acciaio,Pokémon Ricciopalla,Base,65,98,63,40,73,96,435,72.50,Eerie Impulse,Electroweb,Fake Out,Iron Head,Volante - Acqua,Folletto - Ghiaccio - Roccia,Terra,Lotta - Fuoco - Terra
#0778,Mimikyu,Forma Mascherata,Spettro,Folletto,Pokémon Fantasmanto,Base,55,90,80,50,105,96,476,79.33,Curse,Destiny Bond,Light Screen,Phantom Force,Spettro - Psico,Lotta - Buio - Drago,Buio - Spettro,Veleno - Acciaio
#0778,Mimikyu,Forma Smascherata,Spettro,Folletto,Pokémon Fantasmanto,Base,55,90,80,50,105,96,476,79.33,Curse,Destiny Bond,Light Screen,Phantom Force,Spettro - Psico,Lotta - Buio - Drago,Buio - Spettro,Veleno - Acciaio
#0780,Drampa,,Normale,Drago,Pokémon Tuttacalma,Base,78,60,85,135,91,36,485,80.83,Draco Meteor,Earthquake,Energy Ball,Flamethrower,–,Drago,Lotta,Drago - Folletto - Ghiaccio
#0781,Dhelmise,,Erba,Spettro,Pokémon Brandellalga,Base,70,131,100,86,90,40,517,86.17,Anchor Shot,Earthquake,Grassy Glide,Hydro Pump,Terra - Roccia - Acqua,Spettro - Psico,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Buio - Spettro
#0782,Jangmo-o,,Drago,,Pokémon Squama,Base,45,55,65,45,45,45,300,50.00,Earthquake,Protect,Rest,Taunt,Drago,–,Drago - Folletto - Ghiaccio,–
#0783,Hakamo-o,,Drago,Lotta,Pokémon Squama,Stadio 1,55,75,90,65,70,65,420,70.00,Earthquake,Protect,Rest,Taunt,Drago,Buio - Ghiaccio - Normale - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Folletto - Volante - Psico
#0784,Kommo-o,,Drago,Lotta,Pokémon Squama,Stadio 2,75,110,125,100,105,85,600,100.00,Aura Sphere,Body Press,Boomburst,Clanging Scales,Drago,Buio - Ghiaccio - Normale - Roccia - Acciaio,Drago - Folletto - Ghiaccio,Folletto - Volante - Psico
#0791,Solgaleo,Forma Normale,Psico,Acciaio,Pokémon Solare,Stadio 2,137,137,107,113,89,97,680,113.33,Earthquake,Knock Off,Light Screen,Protect,Lotta - Veleno,Folletto - Ghiaccio - Roccia,Coleottero - Buio - Spettro,Lotta - Fuoco - Terra
#0791,Solgaleo,Fase Sole Nascente,Psico,Acciaio,Pokémon Solare,Stadio 2,137,137,107,113,89,97,680,113.33,Earthquake,Knock Off,Light Screen,Protect,Lotta - Veleno,Folletto - Ghiaccio - Roccia,Coleottero - Buio - Spettro,Lotta - Fuoco - Terra
#0792,Lunala,Forma Normale,Psico,Spettro,Pokémon Lunare,Stadio 2,137,113,89,137,107,97,680,113.33,Ice Beam,Light Screen,Protect,Reflect,Lotta - Veleno,Spettro - Psico,Coleottero - Buio - Spettro,Buio - Spettro
#0792,Lunala,Fase Luna Nascente,Psico,Spettro,Pokémon Lunare,Stadio 2,137,113,89,137,107,97,680,113.33,Ice Beam,Light Screen,Protect,Reflect,Lotta - Veleno,Spettro - Psico,Coleottero - Buio - Spettro,Buio - Spettro
#0793,Nihilego,,Roccia,Veleno,Pokémon Parassita,Base,109,53,47,127,131,103,570,95.00,Head Smash,Light Screen,Meteor Beam,Power Gem,Coleottero - Fuoco - Volante - Ghiaccio,Folletto - Erba,Lotta - Erba - Terra - Acciaio - Acqua,Terra - Psico
#0794,Buzzwole,,Coleottero,Lotta,Pokémon Gonfiacorpo,Base,107,139,139,53,53,79,570,95.00,Close Combat,Drain Punch,Dual Wingbeat,Earthquake,Erba - Buio - Psico,Buio - Ghiaccio - Normale - Roccia - Acciaio,Fuoco - Volante - Roccia,Folletto - Volante - Psico
#0795,Pheromosa,,Coleottero,Lotta,Pokémon Leggiadria,Base,71,137,37,137,37,151,570,95.00,Close Combat,Coaching,Ice Beam,Icy Wind,Erba - Buio - Psico,Buio - Ghiaccio - Normale - Roccia - Acciaio,Fuoco - Volante - Roccia,Folletto - Volante - Psico
#0796,Xurkitree,,Elettro,,Pokémon Luminaria,Base,83,89,71,173,71,83,570,95.00,Dazzling Gleam,Discharge,Energy Ball,Hyper Beam,Volante - Acqua,–,Terra,–
#0797,Celesteela,,Acciaio,Volante,Pokémon Decollo,Base,97,101,103,107,101,61,570,95.00,Air Slash,Earthquake,Flamethrower,Flash Cannon,Folletto - Ghiaccio - Roccia,Coleottero - Lotta - Erba,Lotta - Fuoco - Terra,Elettro - Ghiaccio - Roccia
#0798,Kartana,,Erba,Acciaio,Pokémon Spadatratta,Base,59,181,131,59,31,109,570,95.00,Aerial Ace,Detect,Giga Impact,Leaf Blade,Terra - Roccia - Acqua,Folletto - Ghiaccio - Roccia,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,Lotta - Fuoco - Terra
#0799,Guzzlord,,Buio,Drago,Pokémon Divoratutto,Base,223,101,53,97,53,43,570,95.00,Dark Pulse,Draco Meteor,Dragon Claw,Earthquake,Spettro - Psico,Drago,Coleottero - Folletto - Lotta,Drago - Folletto - Ghiaccio
#0800,Necrozma,Forma Normale,Psico,,Pokémon Prisma,Base,97,107,101,127,89,79,600,100.00,Earthquake,Knock Off,Light Screen,Protect,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0800,Necrozma,Criniera del Vespro,Psico,,Pokémon Prisma,Base,97,157,127,113,109,77,680,113.33,Earthquake,Knock Off,Light Screen,Protect,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0800,Necrozma,Ali dell'Aurora,Psico,,Pokémon Prisma,Base,97,113,109,157,127,77,680,113.33,Earthquake,Knock Off,Light Screen,Protect,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0800,Necrozma,UltraNecrozma,Psico,,Pokémon Prisma,Base,97,167,97,167,97,129,754,125.67,Earthquake,Knock Off,Light Screen,Protect,Lotta - Veleno,–,Coleottero - Buio - Spettro,–
#0801,Magearna,,Acciaio,Folletto,Pokémon Artificiale,Base,80,95,115,130,115,65,600,100.00,Baton Pass,Ice Beam,Light Screen,Protect,Folletto - Ghiaccio - Roccia,Lotta - Buio - Drago,Lotta - Fuoco - Terra,Veleno - Acciaio
#0802,Marshadow,,Lotta,Spettro,Pokémon Vivinombra,Base,90,125,80,90,90,125,600,100.00,Knock Off,Protect,Rest,Toxic,Buio - Ghiaccio - Normale - Roccia - Acciaio,Spettro - Psico,Folletto - Volante - Psico,Buio - Spettro
#0803,Poipole,,Veleno,,Pokémon Velenago,Base,67,73,67,73,67,73,420,70.00,Protect,Rest,Toxic,,Folletto - Erba,–,Terra - Psico,–
#0804,Naganadel,,Veleno,Drago,Pokémon Velenago,Stadio 1,73,73,73,127,73,121,540,90.00,Air Slash,Draco Meteor,Fire Blast,Flamethrower,Folletto - Erba,Drago,Terra - Psico,Drago - Folletto - Ghiaccio
#0805,Stakataka,,Roccia,Acciaio,Pokémon Bastione,Base,61,131,211,53,101,13,570,95.00,Body Press,Earthquake,Gyro Ball,High Horsepower,Coleottero - Fuoco - Volante - Ghiaccio,Folletto - Ghiaccio - Roccia,Lotta - Erba - Terra - Acciaio - Acqua,Lotta - Fuoco - Terra
#0806,Blacephalon,,Fuoco,Spettro,Pokémon Pirotecnico,Base,53,127,53,151,79,107,570,95.00,Expanding Force,Flamethrower,Heat Wave,Hypnosis,Coleottero - Erba - Ghiaccio - Acciaio,Spettro - Psico,Terra - Roccia - Acqua,Buio - Spettro
#0807,Zeraora,,Elettro,,Pokémon Fulmirapido,Base,88,112,75,102,80,143,600,100.00,Fake Out,Knock Off,Protect,Rest,Volante - Acqua,–,Terra,–
#0808,Meltan,,Acciaio,,Pokémon Bullone,Base,46,65,65,55,35,34,300,50.00,Protect,Rest,Toxic,,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0809,Melmetal,Forma Normale,Acciaio,,Pokémon Bullone,Stadio 1,135,143,143,80,65,34,600,100.00,Earthquake,Ice Beam,Protect,Rest,Folletto - Ghiaccio - Roccia,–,Lotta - Fuoco - Terra,–
#0810,Grookey,,Erba,,Pokémon Scimpanzé,Base,50,65,50,40,40,65,310,51.67,Fake Out,Knock Off,Protect,Rest,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0811,Thwackey,,Erba,,Pokémon Ritmo,Stadio 1,70,85,70,55,60,80,420,70.00,Fake Out,Knock Off,Protect,Rest,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0812,Rillaboom,Forma Normale,Erba,,Pokémon Percussione,Stadio 2,100,125,90,60,70,85,530,88.33,Boomburst,Earthquake,Fake Out,Frenzy Plant,Terra - Roccia - Acqua,–,Coleottero - Fuoco - Volante - Ghiaccio - Veleno,–
#0813,Scorbunny,,Fuoco,,Pokémon Coniglio,Base,50,71,40,40,40,69,310,51.67,Baton Pass,Protect,Rest,Taunt,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0814,Raboot,,Fuoco,,Pokémon Coniglio,Stadio 1,65,86,60,55,60,94,420,70.00,Baton Pass,Protect,Rest,Taunt,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0815,Cinderace,Forma Normale,Fuoco,,Pokémon Cannoniere,Stadio 2,80,116,75,65,75,119,530,88.33,Baton Pass,Blast Burn,Bounce,Coaching,Coleottero - Erba - Ghiaccio - Acciaio,–,Terra - Roccia - Acqua,–
#0816,Sobble,,Acqua,,Pokémon Acquacertola,Base,50,40,40,70,40,70,310,51.67,Baton Pass,Light Screen,Protect,Reflect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
#0817,Drizzile,,Acqua,,Pokémon Acquacertola,Stadio 1,65,60,55,95,55,90,420,70.00,Baton Pass,Light Screen,Protect,Reflect,Fuoco - Terra - Roccia,–,Elettro - Erba,–
